Nome da Faixa,Cantor ou Compositor,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Genero_Avant-Garde,Genero_Blues,Genero_Children's,Genero_Classical,Genero_Comedy/Spoken,Genero_Country,Genero_Easy Listening,Genero_Electronic,Genero_Folk,Genero_Holiday,Genero_International,Genero_Jazz,Genero_Latin,Genero_New Age,Genero_Pop/Rock,Genero_R&B,Genero_Rap,Genero_Reggae,Genero_Religious,Genero_Stage & Screen,Genero_Vocal,Quadrante_Q1,Quadrante_Q2,Quadrante_Q3,Quadrante_Q4,target
Horn Island,Martin Simpson,0.42352913169280254,0.3725947521865889,0.2011003670796676,0.3186885245901639,0.08888888888888889,0.06456501970294028,0.7523257821341569,0.0,0.05761316872427985,0.2927298627945918,8,0.39212792127921287,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Hotcha Cornia (Hotcha Chornya- Russian Folk Songs),Spike Jones,0.42135048139685694,0.3889212827988338,0.20153632868016982,0.05683060109289618,0.08888888888888889,0.03358593513185814,0.7691289586250553,0.0,0.1843621399176955,0.38213080748756656,8,0.3148831488314884,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Hotter Than That,Louis Armstrong,0.19477085061851784,0.22798833819241981,0.08753237014883727,0.06076502732240437,0.06666666666666667,0.08729918157017276,0.9087813860702435,0.2,0.05563786008230453,0.13249443930722515,4,0.22312423124231245,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Hound Dog,The Jordanaires,0.13246145215447458,0.10233236151603496,0.1350521846035801,1.2502732240437158e-06,0.0,0.041224613519248256,0.9157731187539564,0.2,0.045267489711934165,0.11953365156324196,4,0.21279212792127924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
House Gone Up in Flames,Tom Morello,0.23311509582715986,0.3189504373177842,0.1823540182580718,1.744262295081967e-06,0.044444444444444446,0.053713246438314634,0.8669556710720658,0.0,0.0954732510288066,0.25001624472046585,8,0.30356703567035676,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
How Long Has This Been Going On?,Dave Grusin,0.24923710801715704,0.342274052478134,0.14878497501940025,0.35147540983606557,0.3111111111111111,0.05359199757502273,0.7372873228089695,0.0,0.051851851851851864,0.32371479269237496,6,0.161869618696187,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Quadrante_Q4
How Sweet It Is (To Be Loved by You),Junior Walker & the All-Stars,0.31546807701390234,0.35626822157434396,0.2795734551700686,0.0,0.044444444444444446,0.42709912094574104,0.8481959603322273,0.4,0.10436213991769548,0.31278834378826886,8,0.368019680196802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Quadrante_Q1
How We Feel,Chingy,0.004226095735118407,0.212536443148688,0.1729808438472739,0.0,0.15555555555555556,0.04031524704455895,0.9501755126311551,0.0,0.22633744855967083,0.2038862369729838,4,0.15498154981549817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Quadrante_Q4
Hum-Allah-Hum-Allah-Hum Allah,Pharoah Sanders,0.2906314636401229,0.25539358600583084,0.24208075752687702,0.007038251366120218,0.26666666666666666,0.025401636859654443,0.8007979590662345,0.0,0.07506172839506174,0.26333441631469773,8,0.2878228782287823,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Hymn Medley: Abide With Me/Just as I Am Without One Plea/What a Friend,Charlie Haden,0.2091499425717586,0.11749271137026238,0.006879474055925153,0.20371584699453552,0.22222222222222224,0.03061533798120642,0.7410085742236204,0.2,0.03736625514403293,0.08565466223477372,4,0.07183271832718327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Quadrante_Q4
I Believe,Third Day,0.0028317595457132434,0.09475218658892127,0.17734045985229616,0.0,0.2,0.044862079418005456,0.9548270768994688,0.2,0.03382716049382716,0.23490490590558072,4,0.14883148831488316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Quadrante_Q1
I Call It Love,Concrete Blonde,0.04270105996151715,0.1259475218658892,0.20197229028067204,6.33879781420765e-06,0.0,0.14277053652622007,0.9523238639633247,0.2,0.07341563786008232,0.12393597080948693,4,0.08511685116851168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
I Can See Now,Dead Can Dance,0.44901934015536565,0.16880466472303204,0.1984845974766542,2.59672131147541e-06,0.26666666666666666,0.2755380418308578,0.6896495501889399,0.0,0.06938271604938273,0.27125059355709397,3,0.13505535055350554,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
I Can't Give You Anything But Love,Oscar Peterson,0.40435700908848154,0.3772594752186588,0.07249169493151043,1.761748633879781e-05,0.13333333333333333,0.058502576538344946,0.6723956035524524,0.4,0.07736625514403293,0.35142578661934876,6,0.22533825338253385,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Quadrante_Q4
I Cheated Me Right of You,Moe Bandy,0.0864919309100231,0.17376093294460637,0.10300900696666636,0.0,0.22222222222222224,0.03425280387996363,0.9071893042794392,0.2,0.02609053497942387,0.13930097718241574,4,0.14538745387453875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
I Didn't Mean to Turn You On,Cherrelle,0.027406934883979255,0.4495626822157434,0.35761058165996734,0.013901639344262296,0.4,0.4707487117308275,0.8130167072679494,0.4,0.09382716049382718,0.3005198310549072,8,0.3670356703567036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Quadrante_Q1
I Didn't Mean to Turn You On,Robert Palmer,0.04082742070700396,0.39650145772594747,0.20981959908971212,0.30426229508196717,0.22222222222222224,0.14822673537435585,0.7074981297834386,0.0,0.08724279835390948,0.3015444980381376,8,0.4757687576875769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Quadrante_Q1
I Don't Stand a Ghost of a Chance With You,Sonny Stitt,0.2037033168318947,0.1667638483965014,0.04720592210238122,0.17770491803278687,0.0,0.02394665050015156,0.8612011585751829,0.2,0.05267489711934158,0.10337515307525055,4,0.07158671586715867,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
I Gotta Right to Sing the Blues,Billie Holiday,0.6039213761970956,0.5413994169096209,0.13766795420659345,0.0,0.4666666666666667,0.0759321006365565,0.5862121880574684,0.6000000000000001,0.11358024691358028,0.40797615774873164,12,0.38450184501845025,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,Quadrante_Q3
I Guess I've Come to Live Here in Your Eyes,Willie Nelson,0.6183004681503363,0.44518950437317784,0.04990888402549503,0.0008852459016393441,0.0,0.08820854804486207,0.5023977135403679,0.6000000000000001,0.09753086419753088,0.32262014845175324,12,0.2597785977859779,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Quadrante_Q4
I Know,John Gorka,0.39825678825983396,0.3504373177842565,0.022661283994105795,4.590163934426229e-06,0.0,0.05486511063958775,0.6569159649358373,0.0,0.06057613168724281,0.34335341014170395,10,0.1013530135301353,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
I Like,The Isley Brothers,0.036382974103275,0.17084548104956265,0.16535151583848492,0.0,0.2,0.04092149136101849,0.9425124201561392,0.0,0.060246913580246926,0.1664296603603829,5,0.1867158671586716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Quadrante_Q1
I Lost My Woman,Big Maceo Merriweather,0.21023926771973137,0.1577259475218659,0.07663333013628158,0.001881967213114754,0.15555555555555556,0.03667778114580175,0.8565783668693535,0.2,0.02962962962962963,0.1691662709619374,4,0.1798277982779828,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
I Love You More Today,Conway Twitty,0.0793023849334027,0.0857142857142857,0.09843141016139298,1.6786885245901636e-06,0.2,0.018126705062140036,0.9152648034833983,0.2,0.031275720164609055,0.25062979531652213,4,0.11709717097170973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
I Need You Here,Gary Burton,0.20108893647676002,0.07609329446064139,0.023228034074758694,0.18360655737704917,0.11111111111111112,0.017277963019096697,0.7965588015268641,0.0,0.03349794238683128,0.22359983005523204,3,0.009741697416974171,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
I Never Had Nothing,Blind James Campbell,0.5529409592719693,0.6052478134110785,0.2736879735632885,5.632786885245902e-05,0.7333333333333334,0.05656259472567445,0.8125083919973914,0.6000000000000001,0.10592592592592595,0.41997975657911185,12,0.6302583025830258,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
I Saw Her Standing There,Paul McCartney,0.014857909179332782,0.08892128279883381,0.20981959908971212,5.202185792349727e-07,0.08888888888888889,0.29130039405880565,0.9767229969501084,0.2,0.07251028806584363,0.19765076350186192,4,0.20541205412054123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
I Understand,The Distillers,0.00015114822158181573,0.25539358600583084,0.6438193723896799,0.0,0.0,0.306456501970294,0.9374100857422363,0.6000000000000001,0.2765432098765433,0.352681628470747,12,0.09741697416974171,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
I Wanna Get Next to You,Rose Royce,0.36383411358389395,0.3615160349854227,0.07641534933603047,0.013114754098360654,0.0,0.049893907244619576,0.6232520668290717,0.4,0.05168724279835391,0.3270537075450479,8,0.3321033210332104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,Quadrante_Q4
I Wanna Go Back to West Virginia,Spike Jones,0.42788643228469364,0.4862973760932944,0.1793022870545562,0.00030950819672131145,0.3111111111111111,0.040193998181267045,0.8127097999347823,0.4,0.11588477366255147,0.33401144627995905,8,0.4728167281672817,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
I Want You to Want Me,The Holmes Brothers,0.6215684435942547,0.45743440233236143,0.21810286949925448,0.22622950819672127,0.6,0.10639587753864806,0.748949801469319,0.6000000000000001,0.06913580246913582,0.4558518481493514,9,0.1749077490774908,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,Quadrante_Q4
I Was So Wrong,Jimmy Reed,0.3760345552411891,0.38950437317784253,0.11521593178072875,8.612021857923496e-05,0.4,0.048135798726886926,0.7715074904571002,0.4,0.049876543209876556,0.17583535351010923,8,0.30897908979089794,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Quadrante_Q3
I Will Survive,Enrique Iglesias,0.05882307215151436,0.4011661807580174,0.37548500728055867,5.37704918032787e-07,0.4444444444444445,0.027341618672324944,0.939903707824219,0.0,0.10683127572016463,0.2659035813360658,8,0.17367773677736778,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
I Wish I Could Say the Same,The Ink Spots,0.20087107144716546,0.22332361516034982,0.009560637899013853,3.1256830601092896e-06,0.11111111111111112,0.03122158229766596,0.830702242341703,0.2,0.04707818930041153,0.10552445455227052,4,0.04378843788437885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Quadrante_Q3
I Wish I Liked You (As Much as I Love You),Marvin Gaye,0.036165109073680445,0.14606413994169093,0.09995727576315078,0.00040655737704918033,0.11111111111111112,0.04759017884207335,0.9042640937601903,0.2,0.02255144032921811,0.09647614525279286,4,0.1785977859778598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Quadrante_Q3
I and I,Soulfly,1.591939771247427e-05,0.09183673469387754,0.20502402148418764,0.003978142076502733,0.15555555555555556,0.011973325250075778,0.9603514088964764,0.2,0.04353909465020577,0.11876015295029117,4,0.13259532595325957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
I'm So Lonesome; I Could Cry,Hank Williams,0.04400825013908449,0.11370262390670553,0.07619736853577935,0.0,0.022222222222222223,0.025462261291300393,0.9457349471543937,0.0,0.02238683127572017,0.12432084572513935,3,0.04108241082410825,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
I'm a Good Woman,Barbara Lynn,0.06339823777300005,0.19562682215743438,0.05701505811368135,3.0163934426229507e-05,0.044444444444444446,0.015034859048196422,0.8808624096061997,0.0,0.30288065843621403,0.16142378726913756,4,0.12447724477244775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Impure Perfection,Darkane,5.032682183634263e-07,0.2571428571428571,0.42910828414233265,0.0002360655737704918,0.26666666666666666,0.13307062746286755,0.8833560316881822,0.4,0.18106995884773666,0.3326643840751756,8,0.0831488314883149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
In My Realm,Breach,1.1366018593948032e-05,0.13527696793002914,0.40905405051923016,0.023344262295081967,0.4444444444444445,0.1979387693240376,0.8711564651947903,0.4,0.18600823045267492,0.2968360282908055,6,0.17170971709717098,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
In Our Time,Burt Bacharach,0.33289727938146685,0.2116618075801749,0.059848808516945816,0.006163934426229508,0.22222222222222224,0.044983328281297356,0.7568718470066945,0.4,0.05086419753086421,0.15239547147177168,8,0.0895448954489545,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
In Sufferance,Disincarnate,4.263618629165478e-06,0.039358600583090375,0.20502402148418764,0.021530054644808744,0.2,0.026068505607759924,0.9390213492413635,0.2,0.0954732510288066,0.10844600504835929,4,0.031488314883148835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
In Vain,Biohazard,0.00022173649117045215,0.15714285714285714,0.17908430625430508,2.4699453551912568e-05,0.0,0.024249772658381324,0.9483916137571213,0.2,0.0380246913580247,0.14751955614425313,4,0.03173431734317344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
In a Sentimental Mood,Kenny G,0.05496686112769069,0.31224489795918364,0.28545893677684864,0.32918032786885243,0.13333333333333333,0.2900879054258866,0.7413826175359178,0.0,0.07925925925925927,0.4764439057306376,12,0.11808118081180813,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
In the Beginning,Kitaro,0.34771210139389674,0.2763848396501457,0.1428994934126202,0.4426229508196722,0.26666666666666666,0.08138829948469231,0.5882550399938619,0.6000000000000001,0.08641975308641978,0.31060905205808115,12,0.02760147601476015,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
In the Flow,Steven Halpern,0.6477122471456015,0.2247813411078717,0.16382565023672713,0.6111475409836066,0.6,0.08457108214610488,0.5486927665777914,0.6000000000000001,0.12962962962962965,0.28613325669157524,9,0.027453874538745388,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
In the Shadows,Cabaret Voltaire,0.03010846125095176,0.38367346938775504,0.37461308407955424,0.16743169398907104,0.4444444444444445,0.03491967262806911,0.7986687894423878,0.0,0.21893004115226342,0.4426561367555545,8,0.2563345633456335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Incantations; Pt. 3,Mike Oldfield,0.12853988162177254,0.4058309037900874,0.1902013270671119,0.34491803278688526,0.26666666666666666,0.03716277659896938,0.698271728080103,0.4,0.07950617283950619,0.26276460150451103,8,0.4369003690036901,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Info Kill II,Company Flow,0.03028275327462741,0.1658892128279883,0.16142786143396487,0.0,0.13333333333333333,0.041224613519248256,0.9271478717894617,0.2,0.37037037037037046,0.10466973233699049,4,0.15104551045510456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Quadrante_Q2
Inner Journey,Steven Halpern,0.6405227011689811,0.1845481049562682,0.004512202565198057,0.6177049180327868,0.33333333333333337,0.0759321006365565,0.17269292003145809,0.0,0.12987654320987657,0.287988903606328,9,0.026937269372693726,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Intro,Big Tymers,0.10871416392866788,0.1801749271137026,0.17232690144652058,1.7792349726775956e-05,0.08888888888888889,0.023401030615337978,0.9495137436940135,0.0,0.23703703703703705,0.11557868692674882,4,0.20369003690036902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Quadrante_Q1
Invitation,Jaco Pastorius,0.0009973359965270744,0.17725947521865887,0.24600441193139702,0.2963934426229508,0.48888888888888893,0.40163685965444074,0.7183357949859015,0.0,0.14189300411522637,0.42293004773448634,8,0.1830258302583026,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,Quadrante_Q1
Irresistible Bliss,Chris Botti,0.2771238318052603,0.3714285714285714,0.12349920219027107,0.4069945355191257,0.26666666666666666,0.0501364049712034,0.679972378340015,0.4,0.06699588477366256,0.1973858495988804,8,0.4265682656826569,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Is It Because I'm Black?,Ken Boothe,0.06143745250664903,0.42915451895043727,0.19107325026811636,0.01346448087431694,0.4444444444444445,0.05547135495604728,0.7401453973490879,0.0,0.09366255144032923,0.3675155574438308,8,0.4649446494464945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Quadrante_Q3
It Looks Like Rain,Jann Arden,0.17015210227433292,0.1279883381924198,0.01516274446546748,0.000614207650273224,0.0,0.028190360715368297,0.8194809429727813,0.0,0.025596707818930045,0.12273885987054209,4,0.012669126691266913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
It Won't Be Long (And I'll Be Hating You),Johnny Paycheck,0.09281001676826524,0.20349854227405242,0.07903111893904384,8.590163934426229e-06,0.044444444444444446,0.041224613519248256,0.8725375481940423,0.2,0.029547325102880665,0.13694049433933972,4,0.11193111931119312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
It's Gonna Be Me,*NSYNC,0.01773372756998093,0.3708454810495626,0.3789727000845765,5.551912568306011e-07,0.0,0.016186723249469535,0.91690483954501,0.0,0.1168724279835391,0.41254342338739913,8,0.4467404674046741,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
It's Gotta Be You,Backstreet Boys,0.03747229925124778,0.45014577259475214,0.3911796248986389,0.0,0.0,0.03976962715974538,0.9380814455335393,0.4,0.06502057613168725,0.2900107465073851,8,0.41426814268142687,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
It's Not Unusual,Tom Jones,0.26056608955607397,0.2775510204081632,0.3131424984087401,0.0,0.0,0.105183388905729,0.8143786085588783,0.4,0.10633744855967081,0.2323394896658586,8,0.4472324723247233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,Quadrante_Q1
It's an Uphill Climb (To the Bottom),Walter Jackson,0.1535943600251466,0.12827988338192417,0.09537967895787738,2.7759562841530054e-07,0.022222222222222223,0.11276144286147316,0.907611301862544,0.2,0.023456790123456795,0.11661210106715318,4,0.1675276752767528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Quadrante_Q3
It's in the Rain,Enya,0.5052285177907614,0.3795918367346938,0.1984845974766542,0.023147540983606555,0.4,0.11185207638678386,0.6734505975102143,0.6000000000000001,0.06592592592592594,0.3725164321595482,9,0.08708487084870849,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Jack Rabbit,Elton John,0.07450935428232246,0.6148688046647229,0.496682332220178,0.0001718032786885246,0.4666666666666667,0.08820854804486207,0.7116030153645485,0.6000000000000001,0.068641975308642,0.4042836078274561,12,0.7129151291512915,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Janie Is a Nazi,Sloppy Seconds,0.006426532534023431,0.15393586005830903,0.20872969508845657,1.1060109289617487e-06,0.06666666666666667,0.02637162776598969,0.9447374983216006,0.2,0.05193415637860083,0.18950091220353388,4,0.21869618696186965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Jealous Mary,Charlie Poole & the North Carolina Ramblers,0.6379083208138465,0.5186588921282798,0.31880999921526904,1.140983606557377e-05,0.33333333333333337,0.17550772961503489,0.8882377764563714,0.6000000000000001,0.08024691358024692,0.6561417539299728,12,0.46199261992619933,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Jim,Billie Holiday,0.6398691060801974,0.535276967930029,0.08077496534105276,1.4295081967213115e-05,0.0,0.09548347984237647,0.6648476013273743,0.0,0.08691358024691359,0.315774873166221,12,0.2885608856088561,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,Quadrante_Q3
Johnnie Cope/Atholl Highlanders,The Tannahill Weavers,0.11328932955015358,0.07201166180758016,0.17603257505078948,2.2732240437158468e-07,0.06666666666666667,0.03061533798120642,0.9013005198242956,0.2,0.06576131687242799,0.15958688426261466,4,0.1835178351783518,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Johnnie Take My Wife,Wilmoth Houdini,0.2152501634004062,0.2093294460641399,0.09843141016139298,0.0003453551912568306,0.06666666666666667,0.04455895725977569,0.923675982583009,0.2,0.05325102880658437,0.1282620648289306,4,0.23099630996309964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Just Because,Paul McCartney,0.0004570307231325735,0.2571428571428571,0.27913749356956635,7.912568306010929e-05,0.0,0.2719005759321006,0.7878503059482478,0.4,0.06139917695473252,0.28406517881688453,8,0.37195571955719564,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Just Some Bar in the French Quarters,Tony Rice,0.24400834730688772,0.3160349854227405,0.0611566933184525,0.11846994535519126,0.17777777777777778,0.05334949984843892,0.6339170966566283,0.4,0.05415637860082305,0.3253517606777797,8,0.13333333333333336,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Justin,Against Me!,1.9165586653433166e-05,0.2524781341107871,0.34235192564238937,0.001814207650273224,0.3111111111111111,0.2506820248560169,0.8567510022442599,0.4,0.0663374485596708,0.2877364856421663,8,0.13972939729397293,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Keep Hope Alive,Graham Coxon,0.19259220032257227,0.13848396501457724,0.049167749304641246,0.18666666666666665,0.08888888888888889,0.023188845104577145,0.8208236625553873,0.0,0.02576131687242799,0.10638042636143255,4,0.06420664206642067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Keeping the Cadaver Dogs Busy,Cryptopsy,1.3108938830704486e-05,0.2755102040816326,0.6346641787791331,0.02380327868852459,0.7333333333333334,0.15277356774780232,0.8377994744211921,0.0,0.3456790123456791,0.393884487541549,12,0.04974169741697417,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Kill Yuh,Sizzla Kalonji,0.008670542338847368,0.1921282798833819,0.18017421025556066,0.0,0.022222222222222223,0.021157926644437705,0.9482093875280534,0.2,0.09218106995884776,0.13965461225101844,4,0.13038130381303814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Quadrante_Q2
Kill or Be Killed,B.G.,0.06339823777300005,0.2037900874635568,0.16273574623547155,0.0,0.22222222222222224,0.04274022431039709,0.9618571729998274,0.2,0.2032921810699589,0.09500412365981058,4,0.07404674046740468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Quadrante_Q3
